
0.043;LEFT_HIP;0.5136;0.65269;-0.00661;RIGHT_HIP;0.4065;0.64128;0.00702;LEFT_ANKLE;0.4801;0.9434;0.15205;RIGHT_ANKLE;0.29018;0.96699;0.09642;LEFT_WRIST;0.67981;0.50529;-0.60349;RIGHT_WRIST;0.23785;0.42263;-0.55004;NOSE;0.51113;0.34151;-0.32911;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.26693;1.00238;-0.12913;
0.06157;LEFT_HIP;0.50837;0.6565;-0.00662;RIGHT_HIP;0.40273;0.64486;0.00703;LEFT_ANKLE;0.48403;0.94448;0.27907;RIGHT_ANKLE;0.27025;0.96299;0.1231;LEFT_WRIST;0.67748;0.50601;-0.69043;RIGHT_WRIST;0.23629;0.4225;-0.54339;NOSE;0.50884;0.34126;-0.32721;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.25475;0.99246;-0.08952;
0.03903;LEFT_HIP;0.50523;0.6575;-0.00677;RIGHT_HIP;0.39932;0.64583;0.00716;LEFT_ANKLE;0.484;0.945;0.26027;RIGHT_ANKLE;0.26751;0.96087;0.14389;LEFT_WRIST;0.67708;0.50615;-0.68867;RIGHT_WRIST;0.2353;0.42188;-0.53746;NOSE;0.50713;0.34082;-0.32678;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.25229;0.9898;-0.05932;
0.04;LEFT_HIP;0.49868;0.65812;-0.00686;RIGHT_HIP;0.38921;0.64689;0.00724;LEFT_ANKLE;0.48479;0.94653;0.27187;RIGHT_ANKLE;0.24495;0.96238;0.07643;LEFT_WRIST;0.66084;0.50661;-0.70374;RIGHT_WRIST;0.23496;0.42451;-0.53758;NOSE;0.49712;0.34075;-0.32027;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.23683;0.99293;-0.15154;
0.04897;LEFT_HIP;0.48941;0.65909;-0.01348;RIGHT_HIP;0.37869;0.647;0.01371;LEFT_ANKLE;0.48235;0.94835;0.27228;RIGHT_ANKLE;0.22776;0.9615;0.1383;LEFT_WRIST;0.62363;0.50657;-0.72846;RIGHT_WRIST;0.22415;0.42449;-0.51634;NOSE;0.48507;0.3407;-0.31924;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.2016;0.99065;-0.07398;
0.042;LEFT_HIP;0.485;0.65897;-0.01808;RIGHT_HIP;0.37539;0.64692;0.01824;LEFT_ANKLE;0.47032;0.9613;0.14893;RIGHT_ANKLE;0.21803;0.96312;0.10846;LEFT_WRIST;0.62472;0.50667;-0.68961;RIGHT_WRIST;0.22069;0.42454;-0.44914;NOSE;0.48268;0.34036;-0.24211;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.19405;0.99209;-0.09455;
0.03903;LEFT_HIP;0.4764;0.65863;-0.01777;RIGHT_HIP;0.36814;0.64678;0.01795;LEFT_ANKLE;0.46929;0.96089;0.27296;RIGHT_ANKLE;0.20983;0.96098;0.12979;LEFT_WRIST;0.62934;0.50507;-0.77035;RIGHT_WRIST;0.20684;0.42458;-0.53749;NOSE;0.47028;0.34095;-0.32849;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.18824;0.98805;-0.08429;
0.06215;LEFT_HIP;0.46259;0.65852;-0.01728;RIGHT_HIP;0.35298;0.64725;0.01748;LEFT_ANKLE;0.46413;0.95248;0.23913;RIGHT_ANKLE;0.20216;0.95854;0.14455;LEFT_WRIST;0.62023;0.506;-0.82943;RIGHT_WRIST;0.18837;0.42455;-0.52225;NOSE;0.45088;0.3409;-0.32051;LEFT_FOOT_INDEX;0;0;0;RIGHT_FOOT_INDEX;0.17898;0.98575;-0.04655;
0.043;LEFT_HIP;0.46042;0.66139;-0.01744;RIGHT_HIP;0.3489;0.65048;0.01762;LEFT_ANKLE;0.46176;0.95274;0.32596;RIGHT_ANKLE;0.19801;0.95861;0.22722;LEFT_WRIST;0.59319;0.50613;-0.91347;RIGHT_WRIST;0.18411;0.42458;-0.60087;NOSE;0.44574;0.34091;-0.39418;LEFT_FOOT_INDEX;0.47766;1.00427;0.14355;RIGHT_FOOT_INDEX;0.17669;0.98584;0.01334;
0.038;LEFT_HIP;0.44332;0.66102;-0.01776;RIGHT_HIP;0.33216;0.65017;0.01789;LEFT_ANKLE;0.46569;0.95732;0.29253;RIGHT_ANKLE;0.19413;0.96074;0.1843;LEFT_WRIST;0.59169;0.5064;-0.82338;RIGHT_WRIST;0.16859;0.4255;-0.56303;NOSE;0.42822;0.34047;-0.37268;LEFT_FOOT_INDEX;0.47997;1.01454;0.0878;RIGHT_FOOT_INDEX;0.17463;0.98719;-0.02358;
0.047;LEFT_HIP;0.4169;0.65715;-0.01774;RIGHT_HIP;0.30879;0.64999;0.01787;LEFT_ANKLE;0.46613;0.9635;0.29582;RIGHT_ANKLE;0.18498;0.9702;0.20242;LEFT_WRIST;0.57961;0.51094;-0.82224;RIGHT_WRIST;0.14175;0.42387;-0.60736;NOSE;0.4039;0.33989;-0.37847;LEFT_FOOT_INDEX;0.47983;1.02307;0.08845;RIGHT_FOOT_INDEX;0.156;1.02532;-0.03667;
0.036;LEFT_HIP;0.41391;0.65334;-0.01597;RIGHT_HIP;0.30643;0.64885;0.01613;LEFT_ANKLE;0.46231;0.96191;0.33655;RIGHT_ANKLE;0.18732;0.9723;0.20649;LEFT_WRIST;0.56736;0.51701;-0.7858;RIGHT_WRIST;0.13822;0.42377;-0.61847;NOSE;0.40148;0.34128;-0.39241;LEFT_FOOT_INDEX;0.47825;0.99747;0.131;RIGHT_FOOT_INDEX;0.17115;1.01733;-0.04385;
0.038;LEFT_HIP;0.39145;0.64461;-0.0168;RIGHT_HIP;0.28384;0.64257;0.01701;LEFT_ANKLE;0.46041;0.97833;0.17593;RIGHT_ANKLE;0.17783;0.97865;0.12778;LEFT_WRIST;0.56681;0.51617;-0.49334;RIGHT_WRIST;0.11313;0.42129;-0.39039;NOSE;0.37696;0.34063;-0.22188;LEFT_FOOT_INDEX;0.47736;1.03581;-0.03518;RIGHT_FOOT_INDEX;0.13315;1.03643;-0.11547;
0.054;LEFT_HIP;0.37433;0.6383;-0.01685;RIGHT_HIP;0.26647;0.63499;0.01708;LEFT_ANKLE;0.44939;0.98172;0.17581;RIGHT_ANKLE;0.1766;0.98212;0.11913;LEFT_WRIST;0.55923;0.51137;-0.41412;RIGHT_WRIST;0.08869;0.42027;-0.38862;NOSE;0.35675;0.33525;-0.22807;LEFT_FOOT_INDEX;0.46938;1.04126;-0.03964;RIGHT_FOOT_INDEX;0.13248;1.03975;-0.12634;
0.04003;LEFT_HIP;0.37693;0.63751;-0.01662;RIGHT_HIP;0.26344;0.63424;0.01685;LEFT_ANKLE;0.44981;0.97389;0.31538;RIGHT_ANKLE;0.17993;0.98028;0.22405;LEFT_WRIST;0.56065;0.50853;-0.64641;RIGHT_WRIST;0.08472;0.42037;-0.62733;NOSE;0.35414;0.33365;-0.43965;LEFT_FOOT_INDEX;0.46621;1.00517;0.09087;RIGHT_FOOT_INDEX;0.14546;1.0176;-0.03269;
0.038;LEFT_HIP;0.36708;0.63504;-0.00976;RIGHT_HIP;0.25411;0.63278;0.01;LEFT_ANKLE;0.43776;0.96066;0.3125;RIGHT_ANKLE;0.17925;0.97916;0.19704;LEFT_WRIST;0.54942;0.50388;-0.63862;RIGHT_WRIST;0.07128;0.42159;-0.62536;NOSE;0.33572;0.3314;-0.41889;LEFT_FOOT_INDEX;0.45773;0.99243;0.11029;RIGHT_FOOT_INDEX;0.15041;1.00858;-0.03795;
0.06598;LEFT_HIP;0.354;0.63592;-0.00989;RIGHT_HIP;0.24073;0.6341;0.01015;LEFT_ANKLE;0.42772;0.97412;0.22608;RIGHT_ANKLE;0.17741;0.98603;0.16185;LEFT_WRIST;0.54385;0.49618;-0.5684;RIGHT_WRIST;0.05222;0.42107;-0.48336;NOSE;0.3197;0.32992;-0.29916;LEFT_FOOT_INDEX;0.45329;1.02836;0.01789;RIGHT_FOOT_INDEX;0.15459;1.01014;-0.07585;
0.04;LEFT_HIP;0.35139;0.63611;-0.00921;RIGHT_HIP;0.23876;0.63439;0.00945;LEFT_ANKLE;0.41807;0.95603;0.29968;RIGHT_ANKLE;0.17754;0.98431;0.20224;LEFT_WRIST;0.5457;0.49358;-0.58635;RIGHT_WRIST;0.04576;0.41898;-0.53906;NOSE;0.31484;0.32756;-0.35359;LEFT_FOOT_INDEX;0.44738;1.02293;0.10023;RIGHT_FOOT_INDEX;0.1601;1.01015;-0.03839;
0.043;LEFT_HIP;0.34225;0.63703;-0.00937;RIGHT_HIP;0.23063;0.63478;0.0096;LEFT_ANKLE;0.41164;0.96015;0.29579;RIGHT_ANKLE;0.17555;0.98481;0.19204;LEFT_WRIST;0.54119;0.48485;-0.57601;RIGHT_WRIST;0.03483;0.4176;-0.50655;NOSE;0.30606;0.32659;-0.31282;LEFT_FOOT_INDEX;0.43909;1.02643;0.08887;RIGHT_FOOT_INDEX;0.16229;1.01399;-0.04594;
0.045;LEFT_HIP;0.33908;0.63851;-0.0092;RIGHT_HIP;0.22588;0.63762;0.00944;LEFT_ANKLE;0.40572;0.97118;0.29362;RIGHT_ANKLE;0.17218;0.98877;0.18492;LEFT_WRIST;0.52883;0.47863;-0.59102;RIGHT_WRIST;0.02907;0.41883;-0.50924;NOSE;0.29835;0.3256;-0.31388;LEFT_FOOT_INDEX;0.43713;1.03517;0.0802;RIGHT_FOOT_INDEX;0.16404;1.02893;-0.06642;
0.038;LEFT_HIP;0.33562;0.63866;-0.01031;RIGHT_HIP;0.22277;0.63829;0.01057;LEFT_ANKLE;0.39702;0.96094;0.32399;RIGHT_ANKLE;0.172;0.98761;0.19909;LEFT_WRIST;0.52322;0.48118;-0.71303;RIGHT_WRIST;0.02899;0.42163;-0.6383;NOSE;0.29524;0.32554;-0.4177;LEFT_FOOT_INDEX;0.41791;1.00628;0.13358;RIGHT_FOOT_INDEX;0.1654;1.02878;-0.05327;
0.041;LEFT_HIP;0.33337;0.63945;-0.0113;RIGHT_HIP;0.21985;0.63845;0.01155;LEFT_ANKLE;0.39368;0.96286;0.31003;RIGHT_ANKLE;0.17125;0.98714;0.22434;LEFT_WRIST;0.52222;0.47891;-0.73243;RIGHT_WRIST;0.02266;0.42816;-0.65796;NOSE;0.29015;0.32515;-0.44388;LEFT_FOOT_INDEX;0.41231;1.01865;0.10865;RIGHT_FOOT_INDEX;0.16622;1.02755;-0.03028;
0.049;LEFT_HIP;0.33098;0.64058;-0.01036;RIGHT_HIP;0.21749;0.63853;0.01061;LEFT_ANKLE;0.39265;0.96338;0.30928;RIGHT_ANKLE;0.1707;0.9883;0.21309;LEFT_WRIST;0.51811;0.47467;-0.71412;RIGHT_WRIST;0.01828;0.43533;-0.63332;NOSE;0.28763;0.32514;-0.42362;LEFT_FOOT_INDEX;0.41568;1.02669;0.09986;RIGHT_FOOT_INDEX;0.14655;1.05295;-0.03455;
0.045;LEFT_HIP;0.33228;0.64409;-0.00906;RIGHT_HIP;0.21761;0.64043;0.00933;LEFT_ANKLE;0.39559;0.96873;0.32383;RIGHT_ANKLE;0.16877;0.9922;0.2153;LEFT_WRIST;0.51677;0.47564;-0.69542;RIGHT_WRIST;0.01786;0.43747;-0.61806;NOSE;0.28682;0.32505;-0.41062;LEFT_FOOT_INDEX;0.41991;1.03609;0.11171;RIGHT_FOOT_INDEX;0.14049;1.0667;-0.0407;
0.04;LEFT_HIP;0.3328;0.64519;-0.00889;RIGHT_HIP;0.21763;0.64114;0.00916;LEFT_ANKLE;0.39616;0.97068;0.31521;RIGHT_ANKLE;0.16839;0.99258;0.20991;LEFT_WRIST;0.51424;0.47316;-0.70817;RIGHT_WRIST;0.01924;0.44137;-0.61559;NOSE;0.28554;0.32485;-0.41093;LEFT_FOOT_INDEX;0.41984;1.04075;0.10118;RIGHT_FOOT_INDEX;0.13545;1.06614;-0.04616;
0.05914;LEFT_HIP;0.33317;0.64382;-0.00863;RIGHT_HIP;0.21777;0.64069;0.0089;LEFT_ANKLE;0.39259;0.95938;0.32034;RIGHT_ANKLE;0.16835;0.99194;0.207;LEFT_WRIST;0.5092;0.47423;-0.78866;RIGHT_WRIST;0.01405;0.44001;-0.61818;NOSE;0.28556;0.32434;-0.43162;LEFT_FOOT_INDEX;0.41362;1.03628;0.11594;RIGHT_FOOT_INDEX;0.13426;1.06071;-0.04688;
